SalePeriod,SaleDate,SalesPeriodType,Industry,DataType,ProductCategoryName,Quantity,Units,TOTAL_$
2001-01-01 - 2026-04-12,2024-06-15,Historical,Adult-Use,Retail,Concentrate,1426.0,729,33972.65
2001-01-01 - 2026-04-12,2024-06-15,Historical,Adult-Use,Retail,Concentrate (Bulk),44.1,32,1258.76
2001-01-01 - 2026-04-12,2024-06-15,Historical,Adult-Use,Retail,Concentrate (Each),7011.0,5958,226054.05
2001-01-01 - 2026-04-12,2024-06-15,Historical,Adult-Use,Retail,Fresh Frozen Flower,125.0,5,545.71
2001-01-01 - 2026-04-12,2024-06-15,Historical,Adult-Use,Retail,Immature Plants,103.0,85,3657.61
2001-01-01 - 2026-04-12,2024-06-15,Historical,Adult-Use,Retail,Infused (edible),36682.0,28697,651297.09
2001-01-01 - 2026-04-12,2024-06-15,Historical,Adult-Use,Retail,Infused (non-edible),682.0,544,18456.94
2001-01-01 - 2026-04-12,2024-06-15,Historical,Adult-Use,Retail,Infused Beverage,9138.0,4608,57736.99
2001-01-01 - 2026-04-12,2024-06-15,Historical,Adult-Use,Retail,Infused Pre-Rolls,11842.7,8883,188160.12
2001-01-01 - 2026-04-12,2024-06-15,Historical,Adult-Use,Retail,Kief,68.0,62,1395.12
2001-01-01 - 2026-04-12,2024-06-15,Historical,Adult-Use,Retail,Raw Pre-Rolls,112287.23,64894,864694.45
2001-01-01 - 2026-04-12,2024-06-15,Historical,Adult-Use,Retail,Seeds,13.0,11,393.06
2001-01-01 - 2026-04-12,2024-06-15,Historical,Adult-Use,Retail,Shake/Trim,10336.0,1000,35535.04
2001-01-01 - 2026-04-12,2024-06-15,Historical,Adult-Use,Retail,Shake/Trim (by strain),42516.55,4038,118291.65
2001-01-01 - 2026-04-12,2024-06-15,Historical,Adult-Use,Retail,Vape Product,35689.0,32366,975214.07
2001-01-01 - 2026-04-12,2024-06-15,Historical,Adult-Use,Retail,Waste,3.5,1,26.99
2001-01-01 - 2026-04-12,2024-06-16,Historical,Adult-Use,Delivery Couriers,Buds,1191.5,104,5193.5
2001-01-01 - 2026-04-12,2024-06-16,Historical,Adult-Use,Delivery Couriers,Concentrate (Each),15.0,10,419.0
2001-01-01 - 2026-04-12,2024-06-16,Historical,Adult-Use,Delivery Couriers,Infused (edible),67.0,53,1027.2
2001-01-01 - 2026-04-12,2024-06-16,Historical,Adult-Use,Delivery Couriers,Infused Beverage,8.0,2,56.0
2001-01-01 - 2026-04-12,2024-06-16,Historical,Adult-Use,Delivery Couriers,Infused Pre-Rolls,5.7,3,87.0
2001-01-01 - 2026-04-12,2024-06-16,Historical,Adult-Use,Delivery Couriers,Raw Pre-Rolls,38.5,27,372.5
2001-01-01 - 2026-04-12,2024-06-16,Historical,Adult-Use,Delivery Couriers,Shake/Trim,154.0,9,468.0
2001-01-01 - 2026-04-12,2024-06-16,Historical,Adult-Use,Delivery Couriers,Shake/Trim (by strain),14.0,1,54.0
2001-01-01 - 2026-04-12,2024-06-16,Historical,Adult-Use,Delivery Couriers,Vape Product,55.0,50,1424.0
2001-01-01 - 2026-04-12,2024-06-16,Historical,Adult-Use,Delivery Operators,Buds,2210.5,326,11895.6
2001-01-01 - 2026-04-12,2024-06-16,Historical,Adult-Use,Delivery Operators,Concentrate,10.5,6,296.78
2001-01-01 - 2026-04-12,2024-06-16,Historical,Adult-Use,Delivery Operators,Concentrate (Each),26.0,23,698.09
2001-01-01 - 2026-04-12,2024-06-16,Historical,Adult-Use,Delivery Operators,Infused (edible),178.0,145,3272.62
2001-01-01 - 2026-04-12,2024-06-16,Historical,Adult-Use,Delivery Operators,Infused Beverage,11.0,9,214.31
2001-01-01 - 2026-04-12,2024-06-16,Historical,Adult-Use,Delivery Operators,Infused Pre-Rolls,114.78999999999999,79,1442.78
2001-01-01 - 2026-04-12,2024-06-16,Historical,Adult-Use,Delivery Operators,Raw Pre-Rolls,776.95,582,5634.68
2001-01-01 - 2026-04-12,2024-06-16,Historical,Adult-Use,Delivery Operators,Shake/Trim,14.0,1,65.0
2001-01-01 - 2026-04-12,2024-06-16,Historical,Adult-Use,Delivery Operators,Shake/Trim (by strain),266.0,12,700.99
2001-01-01 - 2026-04-12,2024-06-16,Historical,Adult-Use,Delivery Operators,Vape Product,178.0,153,5760.29
2001-01-01 - 2026-04-12,2024-06-16,Historical,Adult-Use,Retail,Buds,312285.38,46247,1624268.32
2001-01-01 - 2026-04-12,2024-06-16,Historical,Adult-Use,Retail,Concentrate,1072.0,548,25891.44
2001-01-01 - 2026-04-12,2024-06-16,Historical,Adult-Use,Retail,Concentrate (Bulk),32.4,29,1037.0
2001-01-01 - 2026-04-12,2024-06-16,Historical,Adult-Use,Retail,Concentrate (Each),5513.0,4768,176282.56
2001-01-01 - 2026-04-12,2024-06-16,Historical,Adult-Use,Retail,Fresh Frozen Flower,28.0,1,129.0
2001-01-01 - 2026-04-12,2024-06-16,Historical,Adult-Use,Retail,Immature Plants,35.0,25,980.07
2001-01-01 - 2026-04-12,2024-06-16,Historical,Adult-Use,Retail,Infused (edible),24396.0,19174,429724.03
2001-01-01 - 2026-04-12,2024-06-16,Historical,Adult-Use,Retail,Infused (non-edible),412.0,337,12028.54
2001-01-01 - 2026-04-12,2024-06-16,Historical,Adult-Use,Retail,Infused Beverage,5787.0,2991,37140.66
2001-01-01 - 2026-04-12,2024-06-16,Historical,Adult-Use,Retail,Infused Pre-Rolls,8944.34,6680,143877.63
2001-01-01 - 2026-04-12,2024-06-16,Historical,Adult-Use,Retail,Kief,81.0,61,1516.87
2001-01-01 - 2026-04-12,2024-06-16,Historical,Adult-Use,Retail,Raw Pre-Rolls,96489.05,53135,681826.18
2001-01-01 - 2026-04-12,2024-06-16,Historical,Adult-Use,Retail,Seeds,10.0,10,440.5
2001-01-01 - 2026-04-12,2024-06-16,Historical,Adult-Use,Retail,Shake/Trim,7936.5,754,26879.88
2001-01-01 - 2026-04-12,2024-06-16,Historical,Adult-Use,Retail,Shake/Trim (by strain),35409.15,3141,94774.76
2001-01-01 - 2026-04-12,2024-06-16,Historical,Adult-Use,Retail,Vape Product,25837.0,23260,743534.56
2001-01-01 - 2026-04-12,2024-06-17,Historical,Adult-Use,Delivery Couriers,Buds,1304.5,93,5687.62
2001-01-01 - 2026-04-12,2024-06-17,Historical,Adult-Use,Delivery Couriers,Concentrate (Each),8.0,7,240.5
2001-01-01 - 2026-04-12,2024-06-17,Historical,Adult-Use,Delivery Couriers,Infused (edible),31.0,23,514.0
2001-01-01 - 2026-04-12,2024-06-17,Historical,Adult-Use,Delivery Couriers,Infused Pre-Rolls,13.5,8,236.0
2001-01-01 - 2026-04-12,2024-06-17,Historical,Adult-Use,Delivery Couriers,Raw Pre-Rolls,124.25,46,1010.0
2001-01-01 - 2026-04-12,2024-06-17,Historical,Adult-Use,Delivery Couriers,Shake/Trim,182.0,10,495.0
2001-01-01 - 2026-04-12,2024-06-17,Historical,Adult-Use,Delivery Couriers,Shake/Trim (by strain),21.0,3,89.0
2001-01-01 - 2026-04-12,2024-06-17,Historical,Adult-Use,Delivery Couriers,Vape Product,75.0,68,2139.0
2001-01-01 - 2026-04-12,2024-06-17,Historical,Adult-Use,Delivery Operators,Buds,1836.0,264,10272.08
2001-01-01 - 2026-04-12,2024-06-17,Historical,Adult-Use,Delivery Operators,Concentrate,6.5,4,109.24
2001-01-01 - 2026-04-12,2024-06-17,Historical,Adult-Use,Delivery Operators,Concentrate (Each),30.0,25,1066.79
2001-01-01 - 2026-04-12,2024-06-17,Historical,Adult-Use,Delivery Operators,Infused (edible),140.0,113,2508.75
2001-01-01 - 2026-04-12,2024-06-17,Historical,Adult-Use,Delivery Operators,Infused (non-edible),1.0,1,37.5
2001-01-01 - 2026-04-12,2024-06-17,Historical,Adult-Use,Delivery Operators,Infused Beverage,8.0,7,85.64
2001-01-01 - 2026-04-12,2024-06-17,Historical,Adult-Use,Delivery Operators,Infused Pre-Rolls,88.16,53,1385.8
2001-01-01 - 2026-04-12,2024-06-17,Historical,Adult-Use,Delivery Operators,Kief,1.0,1,18.32
2001-01-01 - 2026-04-12,2024-06-17,Historical,Adult-Use,Delivery Operators,Raw Pre-Rolls,332.4,192,2657.07
2001-01-01 - 2026-04-12,2024-06-17,Historical,Adult-Use,Delivery Operators,Shake/Trim,14.0,1,60.0
2001-01-01 - 2026-04-12,2024-06-17,Historical,Adult-Use,Delivery Operators,Shake/Trim (by strain),224.0,13,655.54
2001-01-01 - 2026-04-12,2024-06-17,Historical,Adult-Use,Delivery Operators,Vape Product,229.0,215,5491.93
2001-01-01 - 2026-04-12,2024-06-17,Historical,Adult-Use,Retail,Buds,300618.95,44612,1549964.33
2001-01-01 - 2026-04-12,2024-06-17,Historical,Adult-Use,Retail,Concentrate,889.3,474,22056.26
2001-01-01 - 2026-04-12,2024-06-17,Historical,Adult-Use,Retail,Concentrate (Bulk),41.9,26,1122.27
2001-01-01 - 2026-04-12,2024-06-17,Historical,Adult-Use,Retail,Concentrate (Each),4890.0,4199,161192.13
2001-01-01 - 2026-04-12,2024-06-17,Historical,Adult-Use,Retail,Fresh Frozen Flower,28.0,1,103.2
2001-01-01 - 2026-04-12,2024-06-17,Historical,Adult-Use,Retail,Immature Plants,14.0,10,400.02
2001-01-01 - 2026-04-12,2024-06-17,Historical,Adult-Use,Retail,Infused (edible),24440.0,18308,423688.36
2001-01-01 - 2026-04-12,2024-06-17,Historical,Adult-Use,Retail,Infused (non-edible),387.0,295,11193.01
2001-01-01 - 2026-04-12,2024-06-17,Historical,Adult-Use,Retail,Infused Beverage,4280.0,2011,26310.68
2001-01-01 - 2026-04-12,2024-06-17,Historical,Adult-Use,Retail,Infused Pre-Rolls,7548.67,5636,119489.24
2001-01-01 - 2026-04-12,2024-06-17,Historical,Adult-Use,Retail,Kief,61.0,46,1074.23
2001-01-01 - 2026-04-12,2024-06-17,Historical,Adult-Use,Retail,Raw Pre-Rolls,92174.47,48360,630086.64
2001-01-01 - 2026-04-12,2024-06-17,Historical,Adult-Use,Retail,Seeds,54.0,6,172.5
2001-01-01 - 2026-04-12,2024-06-17,Historical,Adult-Use,Retail,Shake/Trim,8597.5,774,28837.26
2001-01-01 - 2026-04-12,2024-06-17,Historical,Adult-Use,Retail,Shake/Trim (by strain),34763.8,3025,94521.73
2001-01-01 - 2026-04-12,2024-06-17,Historical,Adult-Use,Retail,Vape Product,26734.0,23961,774028.94
2001-01-01 - 2026-04-12,2024-06-17,Historical,Adult-Use,Retail,Waste,3.5,1,29.99
2001-01-01 - 2026-04-12,2024-06-18,Historical,Adult-Use,Delivery Couriers,Buds,1375.5,92,6096.0
2001-01-01 - 2026-04-12,2024-06-18,Historical,Adult-Use,Delivery Couriers,Concentrate,1.0,1,46.75
2001-01-01 - 2026-04-12,2024-06-18,Historical,Adult-Use,Delivery Couriers,Concentrate (Each),8.0,5,253.0
2001-01-01 - 2026-04-12,2024-06-18,Historical,Adult-Use,Delivery Couriers,Infused (edible),70.0,43,1102.1
2001-01-01 - 2026-04-12,2024-06-18,Historical,Adult-Use,Delivery Couriers,Infused (non-edible),1.0,1,23.0
2001-01-01 - 2026-04-12,2024-06-18,Historical,Adult-Use,Delivery Couriers,Infused Beverage,5.0,3,30.0
2001-01-01 - 2026-04-12,2024-06-18,Historical,Adult-Use,Delivery Couriers,Infused Pre-Rolls,10.73,8,188.75
2001-01-01 - 2026-04-12,2024-06-18,Historical,Adult-Use,Delivery Couriers,Raw Pre-Rolls,85.45,34,862.2
2001-01-01 - 2026-04-12,2024-06-18,Historical,Adult-Use,Delivery Couriers,Shake/Trim,98.0,4,274.0
2001-01-01 - 2026-04-12,2024-06-18,Historical,Adult-Use,Delivery Couriers,Shake/Trim (by strain),21.0,3,89.0
2001-01-01 - 2026-04-12,2024-06-18,Historical,Adult-Use,Delivery Couriers,Vape Product,75.0,68,2090.75
2001-01-01 - 2026-04-12,2024-06-18,Historical,Adult-Use,Delivery Operators,Buds,3109.0,687,13918.39
2001-01-01 - 2026-04-12,2024-06-18,Historical,Adult-Use,Delivery Operators,Concentrate,6.5,4,148.76
2001-01-01 - 2026-04-12,2024-06-18,Historical,Adult-Use,Delivery Operators,Concentrate (Each),34.0,30,905.7
2001-01-01 - 2026-04-12,2024-06-18,Historical,Adult-Use,Delivery Operators,Infused (edible),165.0,141,2851.69
2001-01-01 - 2026-04-12,2024-06-18,Historical,Adult-Use,Delivery Operators,Infused Beverage,16.0,13,163.26
2001-01-01 - 2026-04-12,2024-06-18,Historical,Adult-Use,Delivery Operators,Infused Pre-Rolls,81.19,61,996.08
2001-01-01 - 2026-04-12,2024-06-18,Historical,Adult-Use,Delivery Operators,Kief,1.0,1,16.99
2001-01-01 - 2026-04-12,2024-06-18,Historical,Adult-Use,Delivery Operators,Raw Pre-Rolls,278.75,164,2317.87
2001-01-01 - 2026-04-12,2024-06-18,Historical,Adult-Use,Delivery Operators,Shake/Trim,42.0,3,120.0
2001-01-01 - 2026-04-12,2024-06-18,Historical,Adult-Use,Delivery Operators,Shake/Trim (by strain),49.0,4,143.72
2001-01-01 - 2026-04-12,2024-06-18,Historical,Adult-Use,Delivery Operators,Vape Product,168.0,153,5294.82
2001-01-01 - 2026-04-12,2024-06-18,Historical,Adult-Use,Retail,Buds,375519.8,48795,1702384.32
2001-01-01 - 2026-04-12,2024-06-18,Historical,Adult-Use,Retail,Concentrate,1003.0,530,24886.83
2001-01-01 - 2026-04-12,2024-06-18,Historical,Adult-Use,Retail,Concentrate (Bulk),18.0,13,571.09
2001-01-01 - 2026-04-12,2024-06-18,Historical,Adult-Use,Retail,Concentrate (Each),5400.0,4606,171387.21
2001-01-01 - 2026-04-12,2024-06-18,Historical,Adult-Use,Retail,Fresh Frozen Flower,28.0,1,129.0
2001-01-01 - 2026-04-12,2024-06-18,Historical,Adult-Use,Retail,Immature Plants,14.0,9,440.01
2001-01-01 - 2026-04-12,2024-06-18,Historical,Adult-Use,Retail,Infused (edible),25221.0,19238,440070.66
2001-01-01 - 2026-04-12,2024-06-18,Historical,Adult-Use,Retail,Infused (non-edible),384.0,282,10579.34
2001-01-01 - 2026-04-12,2024-06-18,Historical,Adult-Use,Retail,Infused Beverage,4740.0,2452,31429.2
2001-01-01 - 2026-04-12,2024-06-18,Historical,Adult-Use,Retail,Infused Pre-Rolls,8443.01,6091,126184.68
2001-01-01 - 2026-04-12,2024-06-18,Historical,Adult-Use,Retail,Kief,82.0,58,1777.88
2001-01-01 - 2026-04-12,2024-06-18,Historical,Adult-Use,Retail,Raw Pre-Rolls,109847.37,58217,753008.0
2001-01-01 - 2026-04-12,2024-06-18,Historical,Adult-Use,Retail,Seeds,14.0,12,539.06
2001-01-01 - 2026-04-12,2024-06-18,Historical,Adult-Use,Retail,Shake/Trim,7897.0,763,26486.27
2001-01-01 - 2026-04-12,2024-06-18,Historical,Adult-Use,Retail,Shake/Trim (by strain),38988.3,3448,104020.41
2001-01-01 - 2026-04-12,2024-06-18,Historical,Adult-Use,Retail,Vape Product,28162.0,24972,801294.41
2001-01-01 - 2026-04-12,2024-06-19,Historical,Adult-Use,Delivery Couriers,Buds,1953.0,163,8739.95
2001-01-01 - 2026-04-12,2024-06-19,Historical,Adult-Use,Delivery Couriers,Concentrate (Each),7.0,6,190.0
2001-01-01 - 2026-04-12,2024-06-19,Historical,Adult-Use,Delivery Couriers,Infused (edible),68.0,56,1080.0
2001-01-01 - 2026-04-12,2024-06-19,Historical,Adult-Use,Delivery Couriers,Infused Beverage,14.0,9,87.0
2001-01-01 - 2026-04-12,2024-06-19,Historical,Adult-Use,Delivery Couriers,Infused Pre-Rolls,10.5,1,118.0
2001-01-01 - 2026-04-12,2024-06-19,Historical,Adult-Use,Delivery Couriers,Raw Pre-Rolls,46.5,21,421.0
2001-01-01 - 2026-04-12,2024-06-19,Historical,Adult-Use,Delivery Couriers,Shake/Trim,147.0,9,425.0
2001-01-01 - 2026-04-12,2024-06-19,Historical,Adult-Use,Delivery Couriers,Shake/Trim (by strain),28.0,4,120.0
2001-01-01 - 2026-04-12,2024-06-19,Historical,Adult-Use,Delivery Couriers,Vape Product,69.0,63,1693.0
2001-01-01 - 2026-04-12,2024-06-19,Historical,Adult-Use,Delivery Operators,Buds,2756.5,331,14436.89
2001-01-01 - 2026-04-12,2024-06-19,Historical,Adult-Use,Delivery Operators,Concentrate,10.0,9,281.34
2001-01-01 - 2026-04-12,2024-06-19,Historical,Adult-Use,Delivery Operators,Concentrate (Each),31.0,24,818.79
2001-01-01 - 2026-04-12,2024-06-19,Historical,Adult-Use,Delivery Operators,Infused (edible),177.0,151,3039.74
2001-01-01 - 2026-04-12,2024-06-19,Historical,Adult-Use,Delivery Operators,Infused (non-edible),1.0,1,9.75
2001-01-01 - 2026-04-12,2024-06-19,Historical,Adult-Use,Delivery Operators,Infused Beverage,16.0,11,105.4
2001-01-01 - 2026-04-12,2024-06-19,Historical,Adult-Use,Delivery Operators,Infused Pre-Rolls,113.0,83,1828.27
2001-01-01 - 2026-04-12,2024-06-19,Historical,Adult-Use,Delivery Operators,Raw Pre-Rolls,371.6,188,3339.7
2001-01-01 - 2026-04-12,2024-06-19,Historical,Adult-Use,Delivery Operators,Shake/Trim,28.0,2,121.84
2001-01-01 - 2026-04-12,2024-06-19,Historical,Adult-Use,Delivery Operators,Shake/Trim (by strain),21.0,3,78.33
2001-01-01 - 2026-04-12,2024-06-19,Historical,Adult-Use,Delivery Operators,Vape Product,237.0,209,7742.68
2001-01-01 - 2026-04-12,2024-06-19,Historical,Adult-Use,Retail,Buds,401906.64,49900,1750674.22
2001-01-01 - 2026-04-12,2024-06-19,Historical,Adult-Use,Retail,Concentrate,1137.1,582,27986.23
2001-01-01 - 2026-04-12,2024-06-19,Historical,Adult-Use,Retail,Concentrate (Bulk),40.9,26,1029.0
2001-01-01 - 2026-04-12,2024-06-19,Historical,Adult-Use,Retail,Concentrate (Each),5573.0,4779,181140.06
2001-01-01 - 2026-04-12,2024-06-19,Historical,Adult-Use,Retail,Fresh Frozen Flower,28.0,1,129.0
2001-01-01 - 2026-04-12,2024-06-19,Historical,Adult-Use,Retail,Immature Plants,8.0,6,222.5
2001-01-01 - 2026-04-12,2024-06-19,Historical,Adult-Use,Retail,Infused (edible),27419.0,20896,476496.85
2001-01-01 - 2026-04-12,2024-06-19,Historical,Adult-Use,Retail,Infused (non-edible),381.0,306,11151.7
2001-01-01 - 2026-04-12,2024-06-19,Historical,Adult-Use,Retail,Infused Beverage,6191.0,3018,39548.33
2001-01-01 - 2026-04-12,2024-06-19,Historical,Adult-Use,Retail,Infused Liquid (Bulk),0.5,1,13.0
2001-01-01 - 2026-04-12,2024-06-19,Historical,Adult-Use,Retail,Infused Pre-Rolls,9144.67,6279,134364.11
2001-01-01 - 2026-04-12,2024-06-19,Historical,Adult-Use,Retail,Kief,61.0,54,1236.18
2001-01-01 - 2026-04-12,2024-06-19,Historical,Adult-Use,Retail,Raw Pre-Rolls,90684.17,52600,693912.94
2001-01-01 - 2026-04-12,2024-06-19,Historical,Adult-Use,Retail,Seeds,4.0,4,125.0
2001-01-01 - 2026-04-12,2024-06-19,Historical,Adult-Use,Retail,Shake/Trim,8755.5,837,29621.46
2001-01-01 - 2026-04-12,2024-06-19,Historical,Adult-Use,Retail,Shake/Trim (by strain),39316.89,3549,105562.53
2001-01-01 - 2026-04-12,2024-06-19,Historical,Adult-Use,Retail,Vape Product,30153.0,26882,851932.27
2001-01-01 - 2026-04-12,2024-06-19,Historical,Adult-Use,Retail,Waste,3.5,1,20.99
2001-01-01 - 2026-04-12,2024-06-20,Historical,Adult-Use,Delivery Couriers,Buds,1826.5,145,8320.6
2001-01-01 - 2026-04-12,2024-06-20,Historical,Adult-Use,Delivery Couriers,Concentrate (Each),6.0,5,290.0
2001-01-01 - 2026-04-12,2024-06-20,Historical,Adult-Use,Delivery Couriers,Infused (edible),45.0,37,698.0
2001-01-01 - 2026-04-12,2024-06-20,Historical,Adult-Use,Delivery Couriers,Infused (non-edible),1.0,1,23.0
2001-01-01 - 2026-04-12,2024-06-20,Historical,Adult-Use,Delivery Couriers,Infused Beverage,20.0,9,117.0
2001-01-01 - 2026-04-12,2024-06-20,Historical,Adult-Use,Delivery Couriers,Infused Pre-Rolls,16.05,11,351.0
2001-01-01 - 2026-04-12,2024-06-20,Historical,Adult-Use,Delivery Couriers,Raw Pre-Rolls,83.0,42,808.9
2001-01-01 - 2026-04-12,2024-06-20,Historical,Adult-Use,Delivery Couriers,Shake/Trim,196.0,17,695.0
2001-01-01 - 2026-04-12,2024-06-20,Historical,Adult-Use,Delivery Couriers,Shake/Trim (by strain),35.0,4,149.0
2001-01-01 - 2026-04-12,2024-06-20,Historical,Adult-Use,Delivery Couriers,Vape Product,96.0,86,2673.0
2001-01-01 - 2026-04-12,2024-06-20,Historical,Adult-Use,Delivery Operators,Buds,2422.5,404,14456.3
2001-01-01 - 2026-04-12,2024-06-20,Historical,Adult-Use,Delivery Operators,Concentrate,13.0,7,362.4
2001-01-01 - 2026-04-12,2024-06-20,Historical,Adult-Use,Delivery Operators,Concentrate (Each),10.0,9,368.03
2001-01-01 - 2026-04-12,2024-06-20,Historical,Adult-Use,Delivery Operators,Infused (edible),153.0,124,2925.6
2001-01-01 - 2026-04-12,2024-06-20,Historical,Adult-Use,Delivery Operators,Infused Beverage,9.0,7,75.4
2001-01-01 - 2026-04-12,2024-06-20,Historical,Adult-Use,Delivery Operators,Infused Pre-Rolls,98.08,54,1575.88
2001-01-01 - 2026-04-12,2024-06-20,Historical,Adult-Use,Delivery Operators,Raw Pre-Rolls,600.25,446,4301.32
2001-01-01 - 2026-04-12,2024-06-20,Historical,Adult-Use,Delivery Operators,Shake/Trim,42.0,3,198.78
2001-01-01 - 2026-04-12,2024-06-20,Historical,Adult-Use,Delivery Operators,Shake/Trim (by strain),63.0,4,187.5
2001-01-01 - 2026-04-12,2024-06-20,Historical,Adult-Use,Delivery Operators,Vape Product,224.0,186,7538.69
2001-01-01 - 2026-04-12,2024-06-20,Historical,Adult-Use,Retail,Buds,371879.33,52590,1860746.05
2001-01-01 - 2026-04-12,2024-06-20,Historical,Adult-Use,Retail,Concentrate,1145.0,604,27601.08
2001-01-01 - 2026-04-12,2024-06-20,Historical,Adult-Use,Retail,Concentrate (Bulk),15.1,12,397.0
2001-01-01 - 2026-04-12,2024-06-20,Historical,Adult-Use,Retail,Concentrate (Each),5741.0,4998,189951.33
2001-01-01 - 2026-04-12,2024-06-20,Historical,Adult-Use,Retail,Fresh Frozen Flower,58.46,3,278.91
2001-01-01 - 2026-04-12,2024-06-20,Historical,Adult-Use,Retail,Immature Plants,28.0,11,760.06
2001-01-01 - 2026-04-12,2024-06-20,Historical,Adult-Use,Retail,Infused (edible),27848.0,21639,493797.79
2001-01-01 - 2026-04-12,2024-06-20,Historical,Adult-Use,Retail,Infused (non-edible),433.0,322,11819.82
2001-01-01 - 2026-04-12,2024-06-20,Historical,Adult-Use,Retail,Infused Beverage,6097.0,3078,37894.87
2001-01-01 - 2026-04-12,2024-06-20,Historical,Adult-Use,Retail,Infused Pre-Rolls,9349.16,6907,147379.08
2001-01-01 - 2026-04-12,2024-06-20,Historical,Adult-Use,Retail,Kief,57.0,53,1193.63
2001-01-01 - 2026-04-12,2024-06-20,Historical,Adult-Use,Retail,Raw Pre-Rolls,110426.78,56794,758271.21
2001-01-01 - 2026-04-12,2024-06-20,Historical,Adult-Use,Retail,Seeds,23.0,9,216.09
2001-01-01 - 2026-04-12,2024-06-20,Historical,Adult-Use,Retail,Shake/Trim,10265.0,913,33168.3
2001-01-01 - 2026-04-12,2024-06-20,Historical,Adult-Use,Retail,Shake/Trim (by strain),47559.15,4220,125146.19
2001-01-01 - 2026-04-12,2024-06-20,Historical,Adult-Use,Retail,Vape Product,32629.0,29254,937360.51
2001-01-01 - 2026-04-12,2024-06-21,Historical,Adult-Use,Delivery Couriers,Buds,1765.5,141,7838.25
2001-01-01 - 2026-04-12,2024-06-21,Historical,Adult-Use,Delivery Couriers,Concentrate,4.5,2,90.0
2001-01-01 - 2026-04-12,2024-06-21,Historical,Adult-Use,Delivery Couriers,Concentrate (Each),14.0,12,404.0
2001-01-01 - 2026-04-12,2024-06-21,Historical,Adult-Use,Delivery Couriers,Infused (edible),56.0,49,843.6
2001-01-01 - 2026-04-12,2024-06-21,Historical,Adult-Use,Delivery Couriers,Infused (non-edible),2.0,2,46.9
2001-01-01 - 2026-04-12,2024-06-21,Historical,Adult-Use,Delivery Couriers,Infused Beverage,9.0,7,55.75
2001-01-01 - 2026-04-12,2024-06-21,Historical,Adult-Use,Delivery Couriers,Infused Pre-Rolls,27.5,13,342.0
2001-01-01 - 2026-04-12,2024-06-21,Historical,Adult-Use,Delivery Couriers,Raw Pre-Rolls,147.5,55,1227.05
2001-01-01 - 2026-04-12,2024-06-21,Historical,Adult-Use,Delivery Couriers,Shake/Trim,203.0,15,607.0
2001-01-01 - 2026-04-12,2024-06-21,Historical,Adult-Use,Delivery Couriers,Shake/Trim (by strain),21.0,3,75.0
2001-01-01 - 2026-04-12,2024-06-21,Historical,Adult-Use,Delivery Couriers,Vape Product,93.0,90,2440.5
2001-01-01 - 2026-04-12,2024-06-21,Historical,Adult-Use,Delivery Operators,Buds,2791.5,426,14889.96
2001-01-01 - 2026-04-12,2024-06-21,Historical,Adult-Use,Delivery Operators,Concentrate,21.5,17,647.33
2001-01-01 - 2026-04-12,2024-06-21,Historical,Adult-Use,Delivery Operators,Concentrate (Each),53.0,45,1346.85
2001-01-01 - 2026-04-12,2024-06-21,Historical,Adult-Use,Delivery Operators,Infused (edible),241.0,206,4107.07
2001-01-01 - 2026-04-12,2024-06-21,Historical,Adult-Use,Delivery Operators,Infused (non-edible),1.0,1,30.0
2001-01-01 - 2026-04-12,2024-06-21,Historical,Adult-Use,Delivery Operators,Infused Beverage,30.0,21,304.5
2001-01-01 - 2026-04-12,2024-06-21,Historical,Adult-Use,Delivery Operators,Infused Pre-Rolls,96.87,70,1464.93
2001-01-01 - 2026-04-12,2024-06-21,Historical,Adult-Use,Delivery Operators,Kief,1.0,1,19.99
2001-01-01 - 2026-04-12,2024-06-21,Historical,Adult-Use,Delivery Operators,Raw Pre-Rolls,500.25,292,4572.69
2001-01-01 - 2026-04-12,2024-06-21,Historical,Adult-Use,Delivery Operators,Shake/Trim,28.0,2,111.0
2001-01-01 - 2026-04-12,2024-06-21,Historical,Adult-Use,Delivery Operators,Shake/Trim (by strain),63.0,6,234.99
2001-01-01 - 2026-04-12,2024-06-21,Historical,Adult-Use,Delivery Operators,Vape Product,220.0,185,6932.41
2001-01-01 - 2026-04-12,2024-06-21,Historical,Adult-Use,Retail,Buds,488371.59,65766,2347111.15
2001-01-01 - 2026-04-12,2024-06-21,Historical,Adult-Use,Retail,Concentrate,1436.5,757,35080.62
2001-01-01 - 2026-04-12,2024-06-21,Historical,Adult-Use,Retail,Concentrate (Bulk),35.4,28,906.98
2001-01-01 - 2026-04-12,2024-06-21,Historical,Adult-Use,Retail,Concentrate (Each),7497.0,6469,242319.32
2001-01-01 - 2026-04-12,2024-06-21,Historical,Adult-Use,Retail,Immature Plants,18.0,11,446.25
2001-01-01 - 2026-04-12,2024-06-21,Historical,Adult-Use,Retail,Infused (edible),34884.0,27454,619033.25
2001-01-01 - 2026-04-12,2024-06-21,Historical,Adult-Use,Retail,Infused (non-edible),574.0,442,14819.07
2001-01-01 - 2026-04-12,2024-06-21,Historical,Adult-Use,Retail,Infused Beverage,8260.0,4145,51597.72
2001-01-01 - 2026-04-12,2024-06-21,Historical,Adult-Use,Retail,Infused Pre-Rolls,13037.83,9467,200437.46
2001-01-01 - 2026-04-12,2024-06-21,Historical,Adult-Use,Retail,Kief,84.0,80,1638.49
